id,number_of_points,is_operational,country,longitude,latitude,fetch_timestamp,rejection_reason,year,month,municipality,region
261852,4,,Sweden,16.210723,65.957573,2026-06-30 07:14:08.695930+00:00,,2023,5,Sorsele,Västerbotten
261851,2,,Sweden,21.6748544197591,65.82883675635647,2026-06-30 07:14:08.695930+00:00,,2023,5,Boden,Norrbotten
261850,2,,Sweden,21.70743,65.82882,2026-06-30 07:14:08.695930+00:00,,2023,5,Boden,Norrbotten
261849,2,,Sweden,21.675759,65.827938,2026-06-30 07:14:08.695930+00:00,,2023,5,Boden,Norrbotten
261848,6,,Sweden,21.706891,65.827698,2026-06-30 07:14:08.695930+00:00,,2023,5,Boden,Norrbotten
261847,2,,Sweden,21.689652,65.824288,2026-06-30 07:14:08.695930+00:00,,2023,5,Boden,Norrbotten
261846,2,,Sweden,21.672821,65.823323,2026-06-30 07:14:08.695930+00:00,,2023,5,Boden,Norrbotten
261845,2,,Sweden,21.70636,65.812402,2026-06-30 07:14:08.695930+00:00,,2023,5,Boden,Norrbotten
261844,2,,Sweden,21.697483,65.811003,2026-06-30 07:14:08.695930+00:00,,2023,5,Boden,Norrbotten
261843,4,,Sweden,21.759701,65.757931,2026-06-30 07:14:08.695930+00:00,,2023,5,Boden,Norrbotten
261842,2,,Sweden,21.75793279250653,65.7527083911435,2026-06-30 07:14:08.695930+00:00,,2023,5,Boden,Norrbotten
261840,5,,Sweden,21.010475510588567,65.67076720140982,2026-06-30 07:14:08.695930+00:00,,2023,5,Älvsbyn,Norrbotten
261839,4,,Sweden,22.148543,65.589701,2026-06-30 07:14:08.695930+00:00,,2023,5,Luleå,Norrbotten
261838,4,,Sweden,14.808033,65.063258,2026-06-30 07:14:08.695930+00:00,,2023,5,Vilhelmina,Västerbotten
261837,1,,Sweden,20.99117,64.746427,2026-06-30 07:14:08.695930+00:00,,2023,5,Skellefteå,Västerbotten
261835,4,,Sweden,18.67785,64.59214,2026-06-30 07:14:08.695930+00:00,,2023,5,Lycksele,Västerbotten
261833,8,,Sweden,14.3968,64.15588,2026-06-30 07:14:08.695930+00:00,,2023,5,Krokom,Jämtland
261826,4,,Sweden,18.405303,64.075815,2026-06-30 07:14:08.695930+00:00,,2023,5,Åsele,Västerbotten
261822,4,,Sweden,19.215703,63.931613,2026-06-30 07:14:08.695930+00:00,,2023,5,Bjurholm,Västerbotten
261821,6,,Sweden,19.8288,63.919584,2026-06-30 07:14:08.695930+00:00,,2023,5,Vännäs,Västerbotten
261819,2,,Sweden,20.228681,63.834378,2026-06-30 07:14:08.695930+00:00,,2023,5,Umeå,Västerbotten
261818,10,,Sweden,20.27173,63.82897,2026-06-30 07:14:08.695930+00:00,,2023,5,Umeå,Västerbotten
261817,52,,Sweden,20.26901,63.82669,2026-06-30 07:14:08.695930+00:00,,2023,5,Umeå,Västerbotten
261812,18,,Sweden,18.299457,63.42892,2026-06-30 07:14:08.695930+00:00,,2023,5,Örnsköldsvik,Västernorrland
261808,10,,Sweden,18.990612,63.411831,2026-06-30 07:14:08.695930+00:00,,2023,5,Örnsköldsvik,Västernorrland
261807,14,,Sweden,13.05522,63.40504,2026-06-30 07:14:08.695930+00:00,,2023,5,Åre,Jämtland
261805,4,,Sweden,12.917371,63.391896,2026-06-30 07:14:08.695930+00:00,,2023,5,Åre,Jämtland
261804,4,,Sweden,13.157411,63.384585,2026-06-30 07:14:08.695930+00:00,,2023,5,Åre,Jämtland
261803,1,,Sweden,18.941156,63.30169,2026-06-30 07:14:08.695930+00:00,,2023,5,Örnsköldsvik,Västernorrland
261802,6,,Sweden,18.712381,63.290799,2026-06-30 07:14:08.695930+00:00,,2023,5,Örnsköldsvik,Västernorrland
261801,1,,Sweden,14.555419,63.250295,2026-06-30 07:14:08.695930+00:00,,2023,5,Krokom,Jämtland
261800,2,,Sweden,14.67748,63.17051,2026-06-30 07:14:08.695930+00:00,,2023,5,Östersund,Jämtland
261799,6,,Sweden,18.592872,63.169687,2026-06-30 07:14:08.695930+00:00,,2023,5,Örnsköldsvik,Västernorrland
261794,4,,Sweden,17.435847,62.526767,2026-06-30 07:14:08.695930+00:00,,2023,5,Timrå,Västernorrland
261793,1,,Sweden,15.66049,62.524072,2026-06-30 07:14:08.695930+00:00,,2023,5,Ånge,Västernorrland
261792,8,,Sweden,14.17838,62.50263,2026-06-30 07:14:08.695930+00:00,,2023,5,Berg,Jämtland
261788,4,,Sweden,17.261746,62.391869,2026-06-30 07:14:08.695930+00:00,,2023,5,Sundsvall,Västernorrland
261787,4,,Sweden,17.275624,62.389923,2026-06-30 07:14:08.695930+00:00,,2023,5,Sundsvall,Västernorrland
261786,4,,Sweden,14.784985,62.295716,2026-06-30 07:14:08.695930+00:00,,2023,5,Härjedalen,Jämtland
261785,1,,Sweden,17.374099,62.248703,2026-06-30 07:14:08.695930+00:00,,2023,5,Sundsvall,Västernorrland
261780,8,,Sweden,12.77627,61.88938,2026-06-30 07:14:08.695930+00:00,,2023,5,Älvdalen,Dalarna
261779,8,,Sweden,12.76977,61.88609,2026-06-30 07:14:08.695930+00:00,,2023,5,Älvdalen,Dalarna
261778,1,,Sweden,17.09958,61.726059,2026-06-30 07:14:08.695930+00:00,,2023,5,Hudiksvall,Gävleborg
261772,4,,Sweden,14.590596,61.018953,2026-06-30 07:14:08.695930+00:00,,2023,5,Mora,Dalarna
261770,4,,Sweden,17.23865,60.664753,2026-06-30 07:14:08.695930+00:00,,2023,5,Gävle,Gävleborg
261769,2,,Sweden,17.236582,60.664637,2026-06-30 07:14:08.695930+00:00,,2023,5,Gävle,Gävleborg
261767,1,,Sweden,16.767081,60.624145,2026-06-30 07:14:08.695930+00:00,,2023,5,Sandviken,Gävleborg
261766,2,,Sweden,16.766888,60.623553,2026-06-30 07:14:08.695930+00:00,,2023,5,Sandviken,Gävleborg
261762,2,,Sweden,17.447934,60.587048,2026-06-30 07:14:08.695930+00:00,,2023,5,Älvkarleby,Uppsala
261760,2,,Sweden,15.47814,60.49014,2026-06-30 07:14:08.695930+00:00,,2023,5,Borlänge,Dalarna
261759,6,,Sweden,15.412702,60.478531,2026-06-30 07:14:08.695930+00:00,,2023,5,Borlänge,Dalarna
261754,2,,Sweden,14.970286,60.292123,2026-06-30 07:14:08.695930+00:00,,2023,5,Ludvika,Dalarna
261749,2,,Sweden,14.980425,60.268639,2026-06-30 07:14:08.695930+00:00,,2023,5,Ludvika,Dalarna
261748,2,,Sweden,14.979139,60.263567,2026-06-30 07:14:08.695930+00:00,,2023,5,Ludvika,Dalarna
261747,1,,Sweden,18.347841,60.254061,2026-06-30 07:14:08.695930+00:00,,2023,5,Östhammar,Uppsala
261743,2,,Sweden,14.95861,60.217599,2026-06-30 07:14:08.695930+00:00,,2023,5,Ludvika,Dalarna
261742,2,,Sweden,15.201228,60.155668,2026-06-30 07:14:08.695930+00:00,,2023,5,Ludvika,Dalarna
261741,24,,Sweden,16.17706,60.15534,2026-06-30 07:14:08.695930+00:00,,2023,5,Avesta,Dalarna
261740,2,,Sweden,15.189554,60.152671,2026-06-30 07:14:08.695930+00:00,,2023,5,Ludvika,Dalarna
261739,4,,Sweden,15.18215,60.15071,2026-06-30 07:14:08.695930+00:00,,2023,5,Ludvika,Dalarna
261738,2,,Sweden,15.426441,60.149933,2026-06-30 07:14:08.695930+00:00,,2023,5,Smedjebacken,Dalarna
261737,6,,Sweden,16.172003,60.145332,2026-06-30 07:14:08.695930+00:00,,2023,5,Avesta,Dalarna
261736,4,,Sweden,15.40978,60.145554,2026-06-30 07:14:08.695930+00:00,,2023,5,Smedjebacken,Dalarna
261735,2,,Sweden,15.416762,60.144943,2026-06-30 07:14:08.695930+00:00,,2023,5,Smedjebacken,Dalarna
261734,2,,Sweden,15.412724,60.143399,2026-06-30 07:14:08.695930+00:00,,2023,5,Smedjebacken,Dalarna
261733,2,,Sweden,15.189281,60.143209,2026-06-30 07:14:08.695930+00:00,,2023,5,Ludvika,Dalarna
261732,2,,Sweden,14.372043,60.141687,2026-06-30 07:14:08.695930+00:00,,2023,5,Ludvika,Dalarna
261731,6,,Sweden,15.15554,60.13627,2026-06-30 07:14:08.695930+00:00,,2023,5,Ludvika,Dalarna
261730,2,,Sweden,16.160566,60.135795,2026-06-30 07:14:08.695930+00:00,,2023,5,Avesta,Dalarna
261729,2,,Sweden,15.404052,60.135436,2026-06-30 07:14:08.695930+00:00,,2023,5,Smedjebacken,Dalarna
261727,3,,Sweden,15.249399,60.115964,2026-06-30 07:14:08.695930+00:00,,2023,5,Smedjebacken,Dalarna
261724,2,,Sweden,15.563367,60.073034,2026-06-30 07:14:08.695930+00:00,,2023,5,Smedjebacken,Dalarna
261722,1,,Sweden,18.605743,60.026488,2026-06-30 07:14:08.695930+00:00,,2023,5,Norrtälje,Stockholm
261716,7,,Sweden,15.805727,59.984495,2026-06-30 07:14:08.695930+00:00,,2023,5,Fagersta,Västmanland
261712,8,,Sweden,18.806292,59.969032,2026-06-30 07:14:08.695930+00:00,,2023,5,Norrtälje,Stockholm
261704,2,,Sweden,16.858847,59.941556,2026-06-30 07:14:08.695930+00:00,,2023,5,Heby,Uppsala
261699,2,,Sweden,16.591686,59.911195,2026-06-30 07:14:08.695930+00:00,,2023,5,Sala,Västmanland
261698,2,,Sweden,16.604992,59.92542,2026-06-30 07:14:08.695930+00:00,,2023,5,Sala,Västmanland
261697,4,,Sweden,16.579985,59.90671,2026-06-30 07:14:08.695930+00:00,,2023,5,Sala,Västmanland
261696,8,,Sweden,16.604292,59.921994,2026-06-30 07:14:08.695930+00:00,,2023,5,Sala,Västmanland
261692,4,,Sweden,17.637371,59.86023,2026-06-30 07:14:08.695930+00:00,,2023,5,Uppsala,Uppsala
261690,2,,Sweden,13.1244,59.85486,2026-06-30 07:14:08.695930+00:00,,2023,5,Sunne,Värmland
261689,4,,Sweden,17.59405,59.850345,2026-06-30 07:14:08.695930+00:00,,2023,5,Uppsala,Uppsala
261687,6,,Sweden,18.717039,59.76711,2026-06-30 07:14:08.695930+00:00,,2023,5,Norrtälje,Stockholm
261685,4,,Sweden,18.707844,59.758289,2026-06-30 07:14:08.695930+00:00,,2023,5,Norrtälje,Stockholm
261684,1,,Sweden,16.501612,59.7571045,2026-06-30 07:14:08.695930+00:00,,2023,5,Västerås,Västmanland
261683,2,,Sweden,18.674054,59.751284,2026-06-30 07:14:08.695930+00:00,,2023,5,Norrtälje,Stockholm
261682,2,,Sweden,18.681929,59.750281,2026-06-30 07:14:08.695930+00:00,,2023,5,Norrtälje,Stockholm
261681,2,,Sweden,18.679817,59.747565,2026-06-30 07:14:08.695930+00:00,,2023,5,Norrtälje,Stockholm
261680,1,,Sweden,18.67803,59.746169,2026-06-30 07:14:08.695930+00:00,,2023,5,Norrtälje,Stockholm
261676,7,,Sweden,18.332054,59.634748,2026-06-30 07:14:08.695930+00:00,,2023,5,Vallentuna,Stockholm
261675,2,,Sweden,16.575836,59.633868,2026-06-30 07:14:08.695930+00:00,,2023,5,Västerås,Västmanland
261674,4,,Sweden,16.46273,59.61827,2026-06-30 07:14:08.695930+00:00,,2023,5,Västerås,Västmanland
261671,4,,Sweden,18.108746,59.584006,2026-06-30 07:14:08.695930+00:00,,2023,5,Vallentuna,Stockholm
261668,8,,Sweden,11.81747,59.51024,2026-06-30 07:14:08.695930+00:00,,2023,5,Årjäng,Värmland
261667,6,,Sweden,15.982011,59.504997,2026-06-30 07:14:08.695930+00:00,,2023,5,Köping,Västmanland
261666,1,,Sweden,12.973457,59.450079,2026-06-30 07:14:08.695930+00:00,,2023,5,Grums,Värmland
261665,4,,Sweden,18.074042,59.445951,2026-06-30 07:14:08.695930+00:00,,2023,5,Täby,Stockholm
261664,2,,Sweden,18.063883,59.411502,2026-06-30 07:14:08.695930+00:00,,2023,5,Danderyd,Stockholm
261663,8,,Sweden,16.44015,59.40057,2026-06-30 07:14:08.695930+00:00,,2023,5,Eskilstuna,Södermanland
261662,10,,Sweden,12.134132,59.393659,2026-06-30 07:14:08.695930+00:00,,2023,5,Årjäng,Värmland
261661,4,,Sweden,18.038726,59.390636,2026-06-30 07:14:08.695930+00:00,,2023,5,Danderyd,Stockholm
261660,4,,Sweden,18.030079,59.381654,2026-06-30 07:14:08.695930+00:00,,2023,5,Solna,Stockholm
261658,1,,Sweden,16.509804,59.371248,2026-06-30 07:14:08.695930+00:00,,2023,5,Eskilstuna,Södermanland
261657,12,,Sweden,18.058413,59.350772,2026-06-30 07:14:08.695930+00:00,,2023,5,Stockholm,Stockholm
261656,2,,Sweden,17.95671,59.35064,2026-06-30 07:14:08.695930+00:00,,2023,5,Stockholm,Stockholm
261655,22,,Sweden,17.96618,59.34931,2026-06-30 07:14:08.695930+00:00,,2023,5,Stockholm,Stockholm
261654,10,,Sweden,18.087123,59.341544,2026-06-30 07:14:08.695930+00:00,,2023,5,Stockholm,Stockholm
261653,6,,Sweden,18.270159,59.332184,2026-06-30 07:14:08.695930+00:00,,2023,5,Nacka,Stockholm
261652,8,,Sweden,18.08213,59.331735,2026-06-30 07:14:08.695930+00:00,,2023,5,Stockholm,Stockholm
261651,197,,Sweden,18.06534,59.33047,2026-06-30 07:14:08.695930+00:00,,2023,5,Stockholm,Stockholm
261650,4,,Sweden,17.906047,59.325374,2026-06-30 07:14:08.695930+00:00,,2023,5,Stockholm,Stockholm
261649,6,,Sweden,18.205588,59.324025,2026-06-30 07:14:08.695930+00:00,,2023,5,Nacka,Stockholm
261648,8,,Sweden,18.410938,59.31587,2026-06-30 07:14:08.695930+00:00,,2023,5,Värmdö,Stockholm
261647,11,,Sweden,18.038079,59.315197,2026-06-30 07:14:08.695930+00:00,,2023,5,Stockholm,Stockholm
261646,12,,Sweden,18.22826,59.314123,2026-06-30 07:14:08.695930+00:00,,2023,5,Nacka,Stockholm
261645,6,,Sweden,18.196211,59.313617,2026-06-30 07:14:08.695930+00:00,,2023,5,Nacka,Stockholm
261644,6,,Sweden,18.240291,59.31254,2026-06-30 07:14:08.695930+00:00,,2023,5,Nacka,Stockholm
261643,2,,Sweden,18.208586,59.312377,2026-06-30 07:14:08.695930+00:00,,2023,5,Nacka,Stockholm
261642,2,,Sweden,18.16409,59.30991,2026-06-30 07:14:08.695930+00:00,,2023,5,Nacka,Stockholm
261641,6,,Sweden,18.211513,59.309512,2026-06-30 07:14:08.695930+00:00,,2023,5,Nacka,Stockholm
261639,6,,Sweden,18.136278,59.308639,2026-06-30 07:14:08.695930+00:00,,2023,5,Nacka,Stockholm
261638,2,,Sweden,18.119037,59.304788,2026-06-30 07:14:08.695930+00:00,,2023,5,Nacka,Stockholm
261637,6,,Sweden,18.125905,59.30359,2026-06-30 07:14:08.695930+00:00,,2023,5,Nacka,Stockholm
261636,6,,Sweden,18.126623,59.302831,2026-06-30 07:14:08.695930+00:00,,2023,5,Nacka,Stockholm
261635,6,,Sweden,18.125124,59.302757,2026-06-30 07:14:08.695930+00:00,,2023,5,Nacka,Stockholm
261634,2,,Sweden,18.091918,59.299439,2026-06-30 07:14:08.695930+00:00,,2023,5,Stockholm,Stockholm
261633,6,,Sweden,18.080171,59.29585,2026-06-30 07:14:08.695930+00:00,,2023,5,Stockholm,Stockholm
261632,6,,Sweden,18.273565,59.287363,2026-06-30 07:14:08.695930+00:00,,2023,5,Nacka,Stockholm
261631,8,,Sweden,18.283789,59.285515,2026-06-30 07:14:08.695930+00:00,,2023,5,Nacka,Stockholm
261629,1,,Sweden,17.944107,59.281193,2026-06-30 07:14:08.695930+00:00,,2023,5,Huddinge,Stockholm
261628,4,,Sweden,17.925683,59.281002,2026-06-30 07:14:08.695930+00:00,,2023,5,Huddinge,Stockholm
261627,8,,Sweden,18.312976,59.279183,2026-06-30 07:14:08.695930+00:00,,2023,5,Nacka,Stockholm
261626,4,,Sweden,18.54375,59.27489,2026-06-30 07:14:08.695930+00:00,,2023,5,Värmdö,Stockholm
261625,4,,Sweden,18.546578,59.273981,2026-06-30 07:14:08.695930+00:00,,2023,5,Värmdö,Stockholm
261624,6,,Sweden,18.29254,59.270688,2026-06-30 07:14:08.695930+00:00,,2023,5,Nacka,Stockholm
261622,6,,Sweden,18.178114,59.263786,2026-06-30 07:14:08.695930+00:00,,2023,5,Nacka,Stockholm
261621,4,,Sweden,18.01436,59.262981,2026-06-30 07:14:08.695930+00:00,,2023,5,Stockholm,Stockholm
261620,1,,Sweden,15.189235,59.261608,2026-06-30 07:14:08.695930+00:00,,2023,5,Örebro,Örebro
261619,1,,Sweden,15.197827,59.260522,2026-06-30 07:14:08.695930+00:00,,2023,5,Örebro,Örebro
261618,6,,Sweden,18.17456,59.260222,2026-06-30 07:14:08.695930+00:00,,2023,5,Nacka,Stockholm
261617,24,,Sweden,18.09493,59.26006,2026-06-30 07:14:08.695930+00:00,,2023,5,Stockholm,Stockholm
261616,8,,Sweden,17.967908,59.257909,2026-06-30 07:14:08.695930+00:00,,2023,5,Huddinge,Stockholm
261615,6,,Sweden,18.199235,59.257243,2026-06-30 07:14:08.695930+00:00,,2023,5,Nacka,Stockholm
261613,4,,Sweden,17.1754,59.249,2026-06-30 07:14:08.695930+00:00,,2023,5,Strängnäs,Södermanland
261612,1,,Sweden,14.904282,59.241032,2026-06-30 07:14:08.695930+00:00,,2023,5,Lekeberg,Örebro
261610,6,,Sweden,17.982762,59.237071,2026-06-30 07:14:08.695930+00:00,,2023,5,Huddinge,Stockholm
261609,2,,Sweden,15.251867,59.225685,2026-06-30 07:14:08.695930+00:00,,2023,5,Örebro,Örebro
261608,1,,Sweden,18.239013,59.195627,2026-06-30 07:14:08.695930+00:00,,2023,5,Haninge,Stockholm
261607,4,,Sweden,17.749028,59.19244,2026-06-30 07:14:08.695930+00:00,,2023,5,Salem,Stockholm
261605,1,,Sweden,13.014172,59.185248,2026-06-30 07:14:08.695930+00:00,,2023,5,Säffle,Värmland
261604,4,,Sweden,18.146961,59.178912,2026-06-30 07:14:08.695930+00:00,,2023,5,Haninge,Stockholm
261603,6,,Sweden,18.178873,59.173059,2026-06-30 07:14:08.695930+00:00,,2023,5,Haninge,Stockholm
261602,6,,Sweden,18.178839,59.172572,2026-06-30 07:14:08.695930+00:00,,2023,5,Haninge,Stockholm
261601,4,,Sweden,18.16832,59.171937,2026-06-30 07:14:08.695930+00:00,,2023,5,Haninge,Stockholm
261600,6,,Sweden,18.178169,59.170579,2026-06-30 07:14:08.695930+00:00,,2023,5,Haninge,Stockholm
261598,2,,Sweden,18.045328,59.09883,2026-06-30 07:14:08.695930+00:00,,2023,5,Haninge,Stockholm
261597,4,,Sweden,12.620776,59.087329,2026-06-30 07:14:08.695930+00:00,,2023,5,Åmål,Västra Götaland
261594,5,,Sweden,11.208982,59.064918,2026-06-30 07:14:08.695930+00:00,,2023,5,Strömstad,Västra Götaland
261592,2,,Sweden,12.712886,59.042511,2026-06-30 07:14:08.695930+00:00,,2023,5,Åmål,Västra Götaland
261591,2,,Sweden,17.326783,59.040121,2026-06-30 07:14:08.695930+00:00,,2023,5,Södertälje,Stockholm
261590,2,,Sweden,12.23129,59.039365,2026-06-30 07:14:08.695930+00:00,,2023,5,Bengtsfors,Västra Götaland
261588,8,,Sweden,17.322271,59.034222,2026-06-30 07:14:08.695930+00:00,,2023,5,Södertälje,Stockholm
261587,2,,Sweden,12.218123,59.032428,2026-06-30 07:14:08.695930+00:00,,2023,5,Bengtsfors,Västra Götaland
261586,4,,Sweden,12.233971,59.028746,2026-06-30 07:14:08.695930+00:00,,2023,5,Bengtsfors,Västra Götaland
261585,2,,Sweden,12.233927,59.025031,2026-06-30 07:14:08.695930+00:00,,2023,5,Bengtsfors,Västra Götaland
261583,1,,Sweden,15.059334,59.001585,2026-06-30 07:14:08.695930+00:00,,2023,5,Askersund,Örebro
261582,6,,Sweden,16.22327,59.0005,2026-06-30 07:14:08.695930+00:00,,2023,5,Katrineholm,Södermanland
261580,2,,Sweden,15.058151,58.999148,2026-06-30 07:14:08.695930+00:00,,2023,5,Askersund,Örebro
261579,2,,Sweden,15.059149,58.997361,2026-06-30 07:14:08.695930+00:00,,2023,5,Askersund,Örebro
261577,2,,Sweden,11.195138,58.947962,2026-06-30 07:14:08.695930+00:00,,2023,5,Strömstad,Västra Götaland
261575,2,,Sweden,12.306886,58.92389,2026-06-30 07:14:08.695930+00:00,,2023,5,Bengtsfors,Västra Götaland
261574,2,,Sweden,11.933359,58.912504,2026-06-30 07:14:08.695930+00:00,,2023,5,Dals-Ed,Västra Götaland
261573,2,,Sweden,11.93259,58.911964,2026-06-30 07:14:08.695930+00:00,,2023,5,Dals-Ed,Västra Götaland
261572,6,,Sweden,17.559601,58.903202,2026-06-30 07:14:08.695930+00:00,,2023,5,Trosa,Södermanland
261571,2,,Sweden,11.945185,58.901871,2026-06-30 07:14:08.695930+00:00,,2023,5,Dals-Ed,Västra Götaland
261570,2,,Sweden,11.95383,58.899902,2026-06-30 07:14:08.695930+00:00,,2023,5,Dals-Ed,Västra Götaland
261567,1,,Sweden,14.920754,58.889529,2026-06-30 07:14:08.695930+00:00,,2023,5,Askersund,Örebro
261566,6,,Sweden,14.92137,58.88879,2026-06-30 07:14:08.695930+00:00,,2023,5,Askersund,Örebro
261565,10,,Sweden,14.90896,58.88685,2026-06-30 07:14:08.695930+00:00,,2023,5,Askersund,Örebro
261564,1,,Sweden,14.91015,58.884215,2026-06-30 07:14:08.695930+00:00,,2023,5,Askersund,Örebro
261562,1,,Sweden,14.90319,58.88178,2026-06-30 07:14:08.695930+00:00,,2023,5,Askersund,Örebro
261561,1,,Sweden,14.906501,58.881338,2026-06-30 07:14:08.695930+00:00,,2023,5,Askersund,Örebro
261560,1,,Sweden,14.901586,58.880431,2026-06-30 07:14:08.695930+00:00,,2023,5,Askersund,Örebro
261559,2,,Sweden,14.902648,58.879861,2026-06-30 07:14:08.695930+00:00,,2023,5,Askersund,Örebro
261558,1,,Sweden,14.907529,58.878998,2026-06-30 07:14:08.695930+00:00,,2023,5,Askersund,Örebro
261557,1,,Sweden,14.898818,58.878651,2026-06-30 07:14:08.695930+00:00,,2023,5,Askersund,Örebro
261556,1,,Sweden,14.906083,58.878631,2026-06-30 07:14:08.695930+00:00,,2023,5,Askersund,Örebro
261555,1,,Sweden,14.901517,58.878127,2026-06-30 07:14:08.695930+00:00,,2023,5,Askersund,Örebro
261554,2,,Sweden,12.162286,58.806794,2026-06-30 07:14:08.695930+00:00,,2023,5,Bengtsfors,Västra Götaland
261553,4,,Sweden,12.162386,58.797947,2026-06-30 07:14:08.695930+00:00,,2023,5,Bengtsfors,Västra Götaland
261552,1,,Sweden,14.082562,58.786602,2026-06-30 07:14:08.695930+00:00,,2023,5,Töreboda,Västra Götaland
261551,2,,Sweden,16.995331,58.750639,2026-06-30 07:14:08.695930+00:00,,2023,5,Nyköping,Södermanland
261550,36,True,Sweden,16.97936,58.72937,2026-06-30 07:14:08.695930+00:00,,2023,5,Nyköping,Södermanland
261549,2,,Sweden,15.781398,58.711842,2026-06-30 07:14:08.695930+00:00,,2023,5,Finspång,Östergötland
261548,2,,Sweden,15.781882,58.710607,2026-06-30 07:14:08.695930+00:00,,2023,5,Finspång,Östergötland
261547,2,,Sweden,12.50566,58.707979,2026-06-30 07:14:08.695930+00:00,,2023,5,Mellerud,Västra Götaland
261546,2,,Sweden,12.459859,58.703786,2026-06-30 07:14:08.695930+00:00,,2023,5,Mellerud,Västra Götaland
261545,4,,Sweden,12.45228,58.69901,2026-06-30 07:14:08.695930+00:00,,2023,5,Mellerud,Västra Götaland
261544,2,,Sweden,12.446424,58.697538,2026-06-30 07:14:08.695930+00:00,,2023,5,Mellerud,Västra Götaland
261543,4,,Sweden,11.253292681624089,58.69480732071813,2026-06-30 07:14:08.695930+00:00,,2023,5,Tanum,Västra Götaland
261542,4,,Sweden,12.48723,58.69232,2026-06-30 07:14:08.695930+00:00,,2023,5,Mellerud,Västra Götaland
261541,4,,Sweden,13.161499,58.680776,2026-06-30 07:14:08.695930+00:00,,2023,5,Lidköping,Västra Götaland
261540,6,,Sweden,11.275057,58.677299,2026-06-30 07:14:08.695930+00:00,,2023,5,Tanum,Västra Götaland
261539,10,,Sweden,17.12052,58.67606,2026-06-30 07:14:08.695930+00:00,,2023,5,Oxelösund,Södermanland
261538,1,,Sweden,17.105134,58.673928,2026-06-30 07:14:08.695930+00:00,,2023,5,Oxelösund,Södermanland
261537,1,,Sweden,16.21832,58.588493,2026-06-30 07:14:08.695930+00:00,,2023,5,Norrköping,Östergötland
261536,2,,Sweden,11.99109,58.568519,2026-06-30 07:14:08.695930+00:00,,2023,5,Färgelanda,Västra Götaland
261535,4,,Sweden,11.990532,58.568054,2026-06-30 07:14:08.695930+00:00,,2023,5,Färgelanda,Västra Götaland
261534,2,,Sweden,14.50449,58.54276,2026-06-30 07:14:08.695930+00:00,,2023,5,Karlsborg,Västra Götaland
261533,2,,Sweden,14.505893,58.541004,2026-06-30 07:14:08.695930+00:00,,2023,5,Karlsborg,Västra Götaland
261532,2,,Sweden,14.50585,58.540433,2026-06-30 07:14:08.695930+00:00,,2023,5,Karlsborg,Västra Götaland
261530,2,,Sweden,14.516706,58.527529,2026-06-30 07:14:08.695930+00:00,,2023,5,Karlsborg,Västra Götaland
261529,4,,Sweden,11.57528,58.52726,2026-06-30 07:14:08.695930+00:00,,2023,5,Munkedal,Västra Götaland
261528,12,,Sweden,13.149251,58.496029,2026-06-30 07:14:08.695930+00:00,,2023,5,Lidköping,Västra Götaland
261527,2,,Sweden,14.41619,58.49379,2026-06-30 07:14:08.695930+00:00,,2023,5,Karlsborg,Västra Götaland
261526,2,,Sweden,16.322564,58.47335,2026-06-30 07:14:08.695930+00:00,,2023,5,Söderköping,Östergötland
261524,40,,Sweden,13.856531,58.427203,2026-06-30 07:14:08.695930+00:00,,2023,5,Skövde,Västra Götaland
261523,4,,Sweden,13.851575,58.426666,2026-06-30 07:14:08.695930+00:00,,2023,5,Skövde,Västra Götaland
261522,4,,Sweden,13.871743,58.426281,2026-06-30 07:14:08.695930+00:00,,2023,5,Skövde,Västra Götaland
261521,2,,Sweden,14.161733,58.425324,2026-06-30 07:14:08.695930+00:00,,2023,5,Tibro,Västra Götaland
261520,2,,Sweden,14.164498,58.424673,2026-06-30 07:14:08.695930+00:00,,2023,5,Tibro,Västra Götaland
261519,1,,Sweden,13.944072,58.421099,2026-06-30 07:14:08.695930+00:00,,2023,5,Skövde,Västra Götaland
261518,2,,Sweden,11.481331,58.417561,2026-06-30 07:14:08.695930+00:00,,2023,5,Lysekil,Västra Götaland
261517,1,True,Sweden,15.628674,58.4143,2026-06-30 07:14:08.695930+00:00,,2023,5,Linköping,Östergötland
261515,24,True,Sweden,15.63213,58.405,2026-06-30 07:14:08.695930+00:00,,2023,5,Linköping,Östergötland
261512,1,,Sweden,13.858022,58.393636,2026-06-30 07:14:08.695930+00:00,,2023,5,Skövde,Västra Götaland
261511,2,,Sweden,13.840498,58.39292,2026-06-30 07:14:08.695930+00:00,,2023,5,Skövde,Västra Götaland
261510,32,,Sweden,13.852271,58.391566,2026-06-30 07:14:08.695930+00:00,,2023,5,Skövde,Västra Götaland
261509,4,,Sweden,13.850092,58.388733,2026-06-30 07:14:08.695930+00:00,,2023,5,Skövde,Västra Götaland
261508,6,,Sweden,13.846812,58.386571,2026-06-30 07:14:08.695930+00:00,,2023,5,Skövde,Västra Götaland
261507,18,,Sweden,13.43913,58.38492,2026-06-30 07:14:08.695930+00:00,,2023,5,Skara,Västra Götaland
261506,5,,Sweden,11.4792,58.38104,2026-06-30 07:14:08.695930+00:00,,2023,5,Lysekil,Västra Götaland
261505,2,,Sweden,13.86086,58.377691,2026-06-30 07:14:08.695930+00:00,,2023,5,Skövde,Västra Götaland
