id,number_of_points,year,month,is_operational,municipality,region,country,latitude,longitude,rejection_reason,fetch_timestamp
483713,,2026,4,True,Ähtäri,South Ostrobothnia,Finland,62.5355988,24.1854,,2026-06-30 07:14:05.354549+00:00
483712,,2026,4,True,Liperi,North Karelia,Finland,62.532051,29.385373,,2026-06-30 07:14:05.354549+00:00
483711,,2026,4,True,Äänekoski,Central Finland,Finland,62.516665,25.689447,,2026-06-30 07:14:05.354549+00:00
483710,,2026,4,True,Äänekoski,Central Finland,Finland,62.515242,25.690649,,2026-06-30 07:14:05.354549+00:00
483709,,2026,4,True,Heinävesi,North Karelia,Finland,62.5147018,28.6436996,,2026-06-30 07:14:05.354549+00:00
483708,,2026,4,True,Kurikka,South Ostrobothnia,Finland,62.511055,22.72964,,2026-06-30 07:14:05.354549+00:00
483707,,2026,4,True,Uurainen,Central Finland,Finland,62.503066,25.436622,,2026-06-30 07:14:05.354549+00:00
483706,,2026,4,True,Joensuu,North Karelia,Finland,62.4950472,30.2507806,,2026-06-30 07:14:05.354549+00:00
483705,,2026,4,True,Leppävirta,North Savo,Finland,62.493,27.7924004,,2026-06-30 07:14:05.354549+00:00
483704,,2026,4,True,Leppävirta,North Savo,Finland,62.4912987,27.7856998,,2026-06-30 07:14:05.354549+00:00
483703,,2026,4,True,Leppävirta,North Savo,Finland,62.490273,27.771259,,2026-06-30 07:14:05.354549+00:00
483702,,2026,4,True,Leppävirta,North Savo,Finland,62.4884987,27.7772999,,2026-06-30 07:14:05.354549+00:00
483701,,2026,4,True,Kurikka,South Ostrobothnia,Finland,62.487421,22.752171,,2026-06-30 07:14:05.354549+00:00
483700,,2026,4,True,Teuva,South Ostrobothnia,Finland,62.4871528,21.7390901,,2026-06-30 07:14:05.354549+00:00
483699,,2026,4,True,Närpiö,Ostrobothnia,Finland,62.486912,21.28383,,2026-06-30 07:14:05.354549+00:00
483698,,2026,4,True,Kurikka,South Ostrobothnia,Finland,62.486438,22.754241,,2026-06-30 07:14:05.354549+00:00
483697,,2026,4,True,Joensuu,North Karelia,Finland,62.4856987,30.6184998,,2026-06-30 07:14:05.354549+00:00
483696,,2026,4,True,Närpiö,Ostrobothnia,Finland,62.47839,21.335479,,2026-06-30 07:14:05.354549+00:00
483695,,2026,4,True,Närpiö,Ostrobothnia,Finland,62.4764938,21.3379803,,2026-06-30 07:14:05.354549+00:00
483694,,2026,4,True,Närpiö,Ostrobothnia,Finland,62.472671,21.359246,,2026-06-30 07:14:05.354549+00:00
483693,,2026,4,True,Närpiö,Ostrobothnia,Finland,62.472593,21.354072,,2026-06-30 07:14:05.354549+00:00
483692,,2026,4,True,Närpiö,Ostrobothnia,Finland,62.471656,21.335036,,2026-06-30 07:14:05.354549+00:00
483691,,2026,4,True,Närpiö,Ostrobothnia,Finland,62.469722,21.33326,,2026-06-30 07:14:05.354549+00:00
483690,,2026,4,True,Joensuu,North Karelia,Finland,62.4369822,29.9665438,,2026-06-30 07:14:05.354549+00:00
483689,,2026,4,True,Laukaa,Central Finland,Finland,62.434252,25.90206,,2026-06-30 07:14:05.354549+00:00
483688,,2026,4,True,Laukaa,Central Finland,Finland,62.434212,25.86937,,2026-06-30 07:14:05.354549+00:00
483687,,2026,4,True,Kauhajoki,South Ostrobothnia,Finland,62.4341011,22.1751995,,2026-06-30 07:14:05.354549+00:00
483686,,2026,4,True,Kauhajoki,South Ostrobothnia,Finland,62.433736,22.178259,,2026-06-30 07:14:05.354549+00:00
483685,,2026,4,True,Kauhajoki,South Ostrobothnia,Finland,62.43205,22.181182,,2026-06-30 07:14:05.354549+00:00
483684,,2026,4,True,Kauhajoki,South Ostrobothnia,Finland,62.427072,22.184229,,2026-06-30 07:14:05.354549+00:00
483683,,2026,4,True,Kauhajoki,South Ostrobothnia,Finland,62.425493,22.172738,,2026-06-30 07:14:05.354549+00:00
483682,,2026,4,True,Kauhajoki,South Ostrobothnia,Finland,62.424492,22.176831,,2026-06-30 07:14:05.354549+00:00
483681,,2026,4,True,Kauhajoki,South Ostrobothnia,Finland,62.423893,22.195773,,2026-06-30 07:14:05.354549+00:00
483680,,2026,4,True,Kauhajoki,South Ostrobothnia,Finland,62.423581,22.172105,,2026-06-30 07:14:05.354549+00:00
483679,,2026,4,True,Kauhajoki,South Ostrobothnia,Finland,62.41945,22.177872,,2026-06-30 07:14:05.354549+00:00
483678,,2026,4,True,Kauhajoki,South Ostrobothnia,Finland,62.418142,22.174283,,2026-06-30 07:14:05.354549+00:00
483677,,2026,4,True,Kauhajoki,South Ostrobothnia,Finland,62.414284,22.176633,,2026-06-30 07:14:05.354549+00:00
483676,,2026,4,True,Kauhajoki,South Ostrobothnia,Finland,62.410192,22.16437,,2026-06-30 07:14:05.354549+00:00
483675,,2026,4,True,Jyväskylä,Central Finland,Finland,62.3942279,25.6391766,,2026-06-30 07:14:05.354549+00:00
483674,,2026,4,True,Jyväskylä,Central Finland,Finland,62.392733,25.636133,,2026-06-30 07:14:05.354549+00:00
483673,,2026,4,True,Jyväskylä,Central Finland,Finland,62.3896046,25.6478828,,2026-06-30 07:14:05.354549+00:00
483672,,2026,4,True,Jyväskylä,Central Finland,Finland,62.388864,25.64581,,2026-06-30 07:14:05.354549+00:00
483671,,2026,4,True,Jyväskylä,Central Finland,Finland,62.385755,25.675092,,2026-06-30 07:14:05.354549+00:00
483670,,2026,4,True,Pieksämäki,South Savo,Finland,62.3704987,27.1240997,,2026-06-30 07:14:05.354549+00:00
483669,,2026,4,True,Kauhajoki,South Ostrobothnia,Finland,62.3626328,22.1126175,,2026-06-30 07:14:05.354549+00:00
483668,,2026,4,True,Hankasalmi,Central Finland,Finland,62.35755,26.571593,,2026-06-30 07:14:05.354549+00:00
483667,,2026,4,True,Jyväskylä,Central Finland,Finland,62.343086,25.69818,,2026-06-30 07:14:05.354549+00:00
483666,,2026,4,True,Varkaus,North Savo,Finland,62.333956,27.882754,,2026-06-30 07:14:05.354549+00:00
483665,,2026,4,True,Rääkkylä,North Karelia,Finland,62.331264,29.631527,,2026-06-30 07:14:05.354549+00:00
483664,,2026,4,True,Varkaus,North Savo,Finland,62.322237,27.86177,,2026-06-30 07:14:05.354549+00:00
483663,,2026,4,True,Varkaus,North Savo,Finland,62.321635,27.859837,,2026-06-30 07:14:05.354549+00:00
483662,,2026,4,True,Varkaus,North Savo,Finland,62.321079,27.868495,,2026-06-30 07:14:05.354549+00:00
483661,,2026,4,True,Varkaus,North Savo,Finland,62.320907,27.902452,,2026-06-30 07:14:05.354549+00:00
483660,,2026,4,True,Varkaus,North Savo,Finland,62.317544,27.85679,,2026-06-30 07:14:05.354549+00:00
483659,,2026,4,True,Varkaus,North Savo,Finland,62.316615,27.855738,,2026-06-30 07:14:05.354549+00:00
483658,,2026,4,True,Varkaus,North Savo,Finland,62.3166008,27.8675995,,2026-06-30 07:14:05.354549+00:00
483657,,2026,4,True,Varkaus,North Savo,Finland,62.316351,27.857962,,2026-06-30 07:14:05.354549+00:00
483656,,2026,4,True,Varkaus,North Savo,Finland,62.315095,27.86606,,2026-06-30 07:14:05.354549+00:00
483655,,2026,4,True,Varkaus,North Savo,Finland,62.314038,27.834002,,2026-06-30 07:14:05.354549+00:00
483654,,2026,4,True,Varkaus,North Savo,Finland,62.313963,27.857391,,2026-06-30 07:14:05.354549+00:00
483653,,2026,4,True,Rääkkylä,North Karelia,Finland,62.313532,29.624749,,2026-06-30 07:14:05.354549+00:00
483652,,2026,4,True,Varkaus,North Savo,Finland,62.313387,27.846222,,2026-06-30 07:14:05.354549+00:00
483651,,2026,4,True,Varkaus,North Savo,Finland,62.312837,27.88623,,2026-06-30 07:14:05.354549+00:00
483650,,2026,4,True,Varkaus,North Savo,Finland,62.312337,27.894486,,2026-06-30 07:14:05.354549+00:00
483649,,2026,4,True,Varkaus,North Savo,Finland,62.31229,27.8893947,,2026-06-30 07:14:05.354549+00:00
483648,,2026,4,True,Varkaus,North Savo,Finland,62.312151,27.879801,,2026-06-30 07:14:05.354549+00:00
483647,,2026,4,True,Rääkkylä,North Karelia,Finland,62.312034,29.588317,,2026-06-30 07:14:05.354549+00:00
483646,,2026,4,True,Varkaus,North Savo,Finland,62.3106003,27.8896008,,2026-06-30 07:14:05.354549+00:00
483645,,2026,4,True,Laukaa,Central Finland,Finland,62.309536,25.845433,,2026-06-30 07:14:05.354549+00:00
483644,,2026,4,True,Varkaus,North Savo,Finland,62.30455,27.854494,,2026-06-30 07:14:05.354549+00:00
483643,,2026,4,True,Pieksämäki,South Savo,Finland,62.303602,27.127723,,2026-06-30 07:14:05.354549+00:00
483642,,2026,4,True,Pieksämäki,South Savo,Finland,62.302884,27.16534,,2026-06-30 07:14:05.354549+00:00
483641,,2026,4,True,Jyväskylä,Central Finland,Finland,62.301858,25.711891,,2026-06-30 07:14:05.354549+00:00
483640,,2026,4,True,Varkaus,North Savo,Finland,62.301637,27.939136,,2026-06-30 07:14:05.354549+00:00
483639,,2026,4,True,Pieksämäki,South Savo,Finland,62.300545,27.156753,,2026-06-30 07:14:05.354549+00:00
483638,,2026,4,True,Pieksämäki,South Savo,Finland,62.2997808,27.1512525,,2026-06-30 07:14:05.354549+00:00
483637,,2026,4,True,Varkaus,North Savo,Finland,62.299257,27.860467,,2026-06-30 07:14:05.354549+00:00
483636,,2026,4,True,Pieksämäki,South Savo,Finland,62.299001,27.1592305,,2026-06-30 07:14:05.354549+00:00
483635,,2026,4,True,Pieksämäki,South Savo,Finland,62.297519,27.165609,,2026-06-30 07:14:05.354549+00:00
483634,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2934441,25.8108295,,2026-06-30 07:14:05.354549+00:00
483633,,2026,4,True,Jyväskylä,Central Finland,Finland,62.292291,25.715722,,2026-06-30 07:14:05.354549+00:00
483632,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2918015,25.7212009,,2026-06-30 07:14:05.354549+00:00
483631,,2026,4,True,Pieksämäki,South Savo,Finland,62.2905006,27.1103001,,2026-06-30 07:14:05.354549+00:00
483630,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2902985,25.7166996,,2026-06-30 07:14:05.354549+00:00
483629,,2026,4,True,Jyväskylä,Central Finland,Finland,62.288814,25.737705,,2026-06-30 07:14:05.354549+00:00
483628,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2884064,25.718792,,2026-06-30 07:14:05.354549+00:00
483627,,2026,4,True,Jyväskylä,Central Finland,Finland,62.288011,25.817571,,2026-06-30 07:14:05.354549+00:00
483626,,2026,4,True,Jyväskylä,Central Finland,Finland,62.286724,25.714799,,2026-06-30 07:14:05.354549+00:00
483625,,2026,4,True,Jyväskylä,Central Finland,Finland,62.282033,25.753402,,2026-06-30 07:14:05.354549+00:00
483624,,2026,4,True,Kristiinankaupunki,Ostrobothnia,Finland,62.272292,21.387416,,2026-06-30 07:14:05.354549+00:00
483623,,2026,4,True,Kristiinankaupunki,Ostrobothnia,Finland,62.271891,21.374931,,2026-06-30 07:14:05.354549+00:00
483622,,2026,4,True,Jyväskylä,Central Finland,Finland,62.267529,25.758927,,2026-06-30 07:14:05.354549+00:00
483621,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2666177,25.762449,,2026-06-30 07:14:05.354549+00:00
483620,,2026,4,True,Jyväskylä,Central Finland,Finland,62.266086,25.802357,,2026-06-30 07:14:05.354549+00:00
483619,,2026,4,True,Keuruu,Central Finland,Finland,62.2653972,24.696963,,2026-06-30 07:14:05.354549+00:00
483618,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2636986,25.7756004,,2026-06-30 07:14:05.354549+00:00
483617,,2026,4,True,Virrat,Pirkanmaa,Finland,62.263441,23.724166,,2026-06-30 07:14:05.354549+00:00
483616,,2026,4,True,Keuruu,Central Finland,Finland,62.263291,24.710049,,2026-06-30 07:14:05.354549+00:00
483615,,2026,4,True,Jyväskylä,Central Finland,Finland,62.263062,25.779274,,2026-06-30 07:14:05.354549+00:00
483614,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2624408,25.4549574,,2026-06-30 07:14:05.354549+00:00
483613,,2026,4,True,Kristiinankaupunki,Ostrobothnia,Finland,62.262206,21.484151,,2026-06-30 07:14:05.354549+00:00
483612,,2026,4,True,Keuruu,Central Finland,Finland,62.261906,24.7044,,2026-06-30 07:14:05.354549+00:00
483611,,2026,4,True,Jyväskylä,Central Finland,Finland,62.261676,25.771946,,2026-06-30 07:14:05.354549+00:00
483610,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2613563,25.7911343,,2026-06-30 07:14:05.354549+00:00
483609,,2026,4,True,Jyväskylä,Central Finland,Finland,62.259125,25.893804,,2026-06-30 07:14:05.354549+00:00
483608,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2583008,25.7728996,,2026-06-30 07:14:05.354549+00:00
483607,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2561989,25.7754993,,2026-06-30 07:14:05.354549+00:00
483606,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2548866,25.7720032,,2026-06-30 07:14:05.354549+00:00
483605,,2026,4,True,Jyväskylä,Central Finland,Finland,62.254479,25.7773952,,2026-06-30 07:14:05.354549+00:00
483604,,2026,4,True,Keuruu,Central Finland,Finland,62.25409,24.70645,,2026-06-30 07:14:05.354549+00:00
483603,,2026,4,True,Jyväskylä,Central Finland,Finland,62.253456,25.760719,,2026-06-30 07:14:05.354549+00:00
483602,,2026,4,True,Keuruu,Central Finland,Finland,62.2522064,24.4531169,,2026-06-30 07:14:05.354549+00:00
483601,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2506021,25.7345885,,2026-06-30 07:14:05.354549+00:00
483600,,2026,4,True,Jyväskylä,Central Finland,Finland,62.24842,25.84921,,2026-06-30 07:14:05.354549+00:00
483599,,2026,4,True,Jyväskylä,Central Finland,Finland,62.246467,25.865711,,2026-06-30 07:14:05.354549+00:00
483597,,2026,4,True,Jyväskylä,Central Finland,Finland,62.245815,25.74846,,2026-06-30 07:14:05.354549+00:00
483596,,2026,4,True,Jyväskylä,Central Finland,Finland,62.245103,25.824941,,2026-06-30 07:14:05.354549+00:00
483595,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2443008,25.7453995,,2026-06-30 07:14:05.354549+00:00
483594,,2026,4,True,Jyväskylä,Central Finland,Finland,62.243737,25.866172,,2026-06-30 07:14:05.354549+00:00
483593,,2026,4,True,Jyväskylä,Central Finland,Finland,62.243534,25.755944,,2026-06-30 07:14:05.354549+00:00
483592,,2026,4,True,Jyväskylä,Central Finland,Finland,62.24309,25.71246,,2026-06-30 07:14:05.354549+00:00
483591,,2026,4,True,Jyväskylä,Central Finland,Finland,62.24308,25.739454,,2026-06-30 07:14:05.354549+00:00
483590,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2426544,25.7462565,,2026-06-30 07:14:05.354549+00:00
483589,,2026,4,True,Jyväskylä,Central Finland,Finland,62.242305,25.706366,,2026-06-30 07:14:05.354549+00:00
483588,,2026,4,True,Jyväskylä,Central Finland,Finland,62.242255,25.749443,,2026-06-30 07:14:05.354549+00:00
483587,,2026,4,True,Jyväskylä,Central Finland,Finland,62.242211,25.795405,,2026-06-30 07:14:05.354549+00:00
483586,,2026,4,True,Virrat,Pirkanmaa,Finland,62.2421989,23.7737999,,2026-06-30 07:14:05.354549+00:00
483585,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2416649,25.7519836,,2026-06-30 07:14:05.354549+00:00
483584,,2026,4,True,Jyväskylä,Central Finland,Finland,62.241525,25.848073,,2026-06-30 07:14:05.354549+00:00
483583,,2026,4,True,Virrat,Pirkanmaa,Finland,62.241038,23.778675,,2026-06-30 07:14:05.354549+00:00
483582,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2400322,25.7559662,,2026-06-30 07:14:05.354549+00:00
483581,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2396011,25.7464008,,2026-06-30 07:14:05.354549+00:00
483580,,2026,4,True,Jyväskylä,Central Finland,Finland,62.239399,25.735833,,2026-06-30 07:14:05.354549+00:00
483579,,2026,4,True,Jyväskylä,Central Finland,Finland,62.239067,25.742984,,2026-06-30 07:14:05.354549+00:00
483578,,2026,4,True,Virrat,Pirkanmaa,Finland,62.239022,23.774436,,2026-06-30 07:14:05.354549+00:00
483577,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2388,25.7577991,,2026-06-30 07:14:05.354549+00:00
483576,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2384987,25.7544994,,2026-06-30 07:14:05.354549+00:00
483575,,2026,4,True,Jyväskylä,Central Finland,Finland,62.238463,25.736705,,2026-06-30 07:14:05.354549+00:00
483574,,2026,4,True,Jyväskylä,Central Finland,Finland,62.238268,25.744169,,2026-06-30 07:14:05.354549+00:00
483573,,2026,4,True,Jyväskylä,Central Finland,Finland,62.237964,25.736783,,2026-06-30 07:14:05.354549+00:00
483572,,2026,4,True,Jyväskylä,Central Finland,Finland,62.237248,25.694704,,2026-06-30 07:14:05.354549+00:00
483571,,2026,4,True,Jyväskylä,Central Finland,Finland,62.234307,25.728613,,2026-06-30 07:14:05.354549+00:00
483570,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2335014,25.7388992,,2026-06-30 07:14:05.354549+00:00
483569,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2323413,25.8187499,,2026-06-30 07:14:05.354549+00:00
483568,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2317444,25.7344634,,2026-06-30 07:14:05.354549+00:00
483567,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2310692,25.7365336,,2026-06-30 07:14:05.354549+00:00
483566,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2298644,25.6807002,,2026-06-30 07:14:05.354549+00:00
483565,,2026,4,True,Jyväskylä,Central Finland,Finland,62.229441,25.741718,,2026-06-30 07:14:05.354549+00:00
483564,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2290808,25.7158781,,2026-06-30 07:14:05.354549+00:00
483563,,2026,4,True,Jyväskylä,Central Finland,Finland,62.228626,25.902368,,2026-06-30 07:14:05.354549+00:00
483562,,2026,4,True,Jyväskylä,Central Finland,Finland,62.228227,25.705787,,2026-06-30 07:14:05.354549+00:00
483561,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2277985,25.7446995,,2026-06-30 07:14:05.354549+00:00
483560,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2266487,25.7455793,,2026-06-30 07:14:05.354549+00:00
483559,,2026,4,True,Tohmajärvi,North Karelia,Finland,62.226424,30.324771,,2026-06-30 07:14:05.354549+00:00
483558,,2026,4,True,Jyväskylä,Central Finland,Finland,62.226371,25.852783,,2026-06-30 07:14:05.354549+00:00
483557,,2026,4,True,Tohmajärvi,North Karelia,Finland,62.224926,30.3306561,,2026-06-30 07:14:05.354549+00:00
483556,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2239227,25.788567,,2026-06-30 07:14:05.354549+00:00
483555,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2169456,25.7206898,,2026-06-30 07:14:05.354549+00:00
483554,,2026,4,True,Jyväskylä,Central Finland,Finland,62.2167686,25.7767976,,2026-06-30 07:14:05.354549+00:00
483553,,2026,4,True,Jyväskylä,Central Finland,Finland,62.215685,25.717878,,2026-06-30 07:14:05.354549+00:00
483552,,2026,4,True,Jyväskylä,Central Finland,Finland,62.211014,25.76839,,2026-06-30 07:14:05.354549+00:00
483551,,2026,4,True,Jyväskylä,Central Finland,Finland,62.1929926,25.7206236,,2026-06-30 07:14:05.354549+00:00
483550,,2026,4,True,Jyväskylä,Central Finland,Finland,62.1912921,25.6950061,,2026-06-30 07:14:05.354549+00:00
483549,,2026,4,True,Jyväskylä,Central Finland,Finland,62.19096,25.708308,,2026-06-30 07:14:05.354549+00:00
483548,,2026,4,True,Jyväskylä,Central Finland,Finland,62.188041,25.71098,,2026-06-30 07:14:05.354549+00:00
483547,,2026,4,True,Joroinen,North Savo,Finland,62.185915,27.857444,,2026-06-30 07:14:05.354549+00:00
483546,,2026,4,True,Joroinen,North Savo,Finland,62.175224,27.840182,,2026-06-30 07:14:05.354549+00:00
483545,,2026,4,True,Muurame,Central Finland,Finland,62.157693,25.751889,,2026-06-30 07:14:05.354549+00:00
483544,,2026,4,True,Jyväskylä,Central Finland,Finland,62.151131,25.475943,,2026-06-30 07:14:05.354549+00:00
483543,,2026,4,True,Muurame,Central Finland,Finland,62.147096,25.6755111,,2026-06-30 07:14:05.354549+00:00
483542,,2026,4,True,Jyväskylä,Central Finland,Finland,62.142305,25.767521,,2026-06-30 07:14:05.354549+00:00
483541,,2026,4,True,Muurame,Central Finland,Finland,62.138289,25.681998,,2026-06-30 07:14:05.354549+00:00
483540,,2026,4,True,Muurame,Central Finland,Finland,62.13778,25.665361,,2026-06-30 07:14:05.354549+00:00
483539,,2026,4,True,Muurame,Central Finland,Finland,62.137456,25.671294,,2026-06-30 07:14:05.354549+00:00
483538,,2026,4,True,Muurame,Central Finland,Finland,62.136533,25.67345,,2026-06-30 07:14:05.354549+00:00
483537,,2026,4,True,Muurame,Central Finland,Finland,62.136032,25.672141,,2026-06-30 07:14:05.354549+00:00
483536,,2026,4,True,Muurame,Central Finland,Finland,62.1305199,25.6694164,,2026-06-30 07:14:05.354549+00:00
483535,,2026,4,True,Muurame,Central Finland,Finland,62.129718,25.680134,,2026-06-30 07:14:05.354549+00:00
483534,,2026,4,True,Muurame,Central Finland,Finland,62.127084,25.676913,,2026-06-30 07:14:05.354549+00:00
483533,,2026,4,True,Muurame,Central Finland,Finland,62.12558,25.664384,,2026-06-30 07:14:05.354549+00:00
483532,,2026,4,True,Kitee,North Karelia,Finland,62.102989,30.1342,,2026-06-30 07:14:05.354549+00:00
483531,,2026,4,True,Kitee,North Karelia,Finland,62.099293,30.13173,,2026-06-30 07:14:05.354549+00:00
483530,,2026,4,True,Toivakka,Central Finland,Finland,62.0987015,26.0832996,,2026-06-30 07:14:05.354549+00:00
483529,,2026,4,True,Kitee,North Karelia,Finland,62.097054,30.129793,,2026-06-30 07:14:05.354549+00:00
483528,,2026,4,True,Kitee,North Karelia,Finland,62.096347,30.151988,,2026-06-30 07:14:05.354549+00:00
483527,,2026,4,True,Kitee,North Karelia,Finland,62.090924,30.151978,,2026-06-30 07:14:05.354549+00:00
483526,,2026,4,True,Kitee,North Karelia,Finland,62.090131,30.150615,,2026-06-30 07:14:05.354549+00:00
483525,,2026,4,True,Enonkoski,South Savo,Finland,62.0890999,28.9164009,,2026-06-30 07:14:05.354549+00:00
483524,,2026,4,True,Rantasalmi,South Savo,Finland,62.0705,28.297595,,2026-06-30 07:14:05.354549+00:00
483523,,2026,4,True,Rantasalmi,South Savo,Finland,62.066257,28.300738,,2026-06-30 07:14:05.354549+00:00
483522,,2026,4,True,Rantasalmi,South Savo,Finland,62.064882,28.302991,,2026-06-30 07:14:05.354549+00:00
483521,,2026,4,True,Kitee,North Karelia,Finland,62.045486,29.8983,,2026-06-30 07:14:05.354549+00:00
483520,,2026,4,True,Mänttä-Vilppula,Pirkanmaa,Finland,62.0297325,24.626276,,2026-06-30 07:14:05.354549+00:00
483519,,2026,4,True,Mänttä-Vilppula,Pirkanmaa,Finland,62.0291936,24.6156318,,2026-06-30 07:14:05.354549+00:00
483518,,2026,4,True,Mänttä-Vilppula,Pirkanmaa,Finland,62.028131,24.577349,,2026-06-30 07:14:05.354549+00:00
483517,,2026,4,True,Mänttä-Vilppula,Pirkanmaa,Finland,62.0273857,24.6271744,,2026-06-30 07:14:05.354549+00:00
483516,,2026,4,True,Mikkeli,South Savo,Finland,62.02025,27.211236,,2026-06-30 07:14:05.354549+00:00
483515,,2026,4,True,Mikkeli,South Savo,Finland,62.018988,27.210471,,2026-06-30 07:14:05.354549+00:00
483514,,2026,4,True,Jyväskylä,Central Finland,Finland,62.0168391,25.5625544,,2026-06-30 07:14:05.354549+00:00
483513,,2026,4,True,Jyväskylä,Central Finland,Finland,62.015115,25.560229,,2026-06-30 07:14:05.354549+00:00
483512,,2026,4,True,Jyväskylä,Central Finland,Finland,62.010473,25.553544,,2026-06-30 07:14:05.354549+00:00
483511,,2026,4,True,Parkano,Pirkanmaa,Finland,62.010272,23.02007,,2026-06-30 07:14:05.354549+00:00
483510,,2026,4,True,Parkano,Pirkanmaa,Finland,62.007622,23.009672,,2026-06-30 07:14:05.354549+00:00
483509,,2026,4,True,Parkano,Pirkanmaa,Finland,62.005801,23.012742,,2026-06-30 07:14:05.354549+00:00
483508,,2026,4,True,Kangasniemi,South Savo,Finland,62.002037,26.658719,,2026-06-30 07:14:05.354549+00:00
483507,,2026,4,True,Kankaanpää,Satakunta,Finland,61.997983,22.264792,,2026-06-30 07:14:05.354549+00:00
483506,,2026,4,True,Kankaanpää,Satakunta,Finland,61.993353,22.272302,,2026-06-30 07:14:05.354549+00:00
483505,,2026,4,True,Kangasniemi,South Savo,Finland,61.992533,26.636744,,2026-06-30 07:14:05.354549+00:00
483504,,2026,4,True,Kangasniemi,South Savo,Finland,61.992116,26.649163,,2026-06-30 07:14:05.354549+00:00
483503,,2026,4,True,Kankaanpää,Satakunta,Finland,61.9919014,22.2432003,,2026-06-30 07:14:05.354549+00:00
483502,,2026,4,True,Kangasniemi,South Savo,Finland,61.989814,26.644127,,2026-06-30 07:14:05.354549+00:00
483501,,2026,4,True,Kangasniemi,South Savo,Finland,61.987656,26.636229,,2026-06-30 07:14:05.354549+00:00
483500,,2026,4,True,Kangasniemi,South Savo,Finland,61.984503,26.632646,,2026-06-30 07:14:05.354549+00:00
483499,,2026,4,True,Kangasniemi,South Savo,Finland,61.970624,26.653765,,2026-06-30 07:14:05.354549+00:00
483498,,2026,4,True,Ylöjärvi,Pirkanmaa,Finland,61.9696999,23.3607006,,2026-06-30 07:14:05.354549+00:00
483497,,2026,4,True,Savonlinna,South Savo,Finland,61.943652,28.9310197,,2026-06-30 07:14:05.354549+00:00
483496,,2026,4,True,Jämsä,Central Finland,Finland,61.913382,25.159142,,2026-06-30 07:14:05.354549+00:00
483495,,2026,4,True,Kitee,North Karelia,Finland,61.904781,29.812582,,2026-06-30 07:14:05.354549+00:00
483494,,2026,4,True,Juva,South Savo,Finland,61.8981018,27.8556004,,2026-06-30 07:14:05.354549+00:00
483493,,2026,4,True,Juva,South Savo,Finland,61.897843,27.85032,,2026-06-30 07:14:05.354549+00:00
483492,,2026,4,True,Juva,South Savo,Finland,61.897313,27.85197,,2026-06-30 07:14:05.354549+00:00
483491,,2026,4,True,Kitee,North Karelia,Finland,61.8972015,29.6728992,,2026-06-30 07:14:05.354549+00:00
483490,,2026,4,True,Kitee,North Karelia,Finland,61.891513,29.831089,,2026-06-30 07:14:05.354549+00:00
483489,,2026,4,True,Kitee,North Karelia,Finland,61.891204,29.827001,,2026-06-30 07:14:05.354549+00:00
483488,,2026,4,True,Kitee,North Karelia,Finland,61.890036,29.826336,,2026-06-30 07:14:05.354549+00:00
483487,,2026,4,True,Kitee,North Karelia,Finland,61.887408,29.839092,,2026-06-30 07:14:05.354549+00:00
483486,,2026,4,True,Siikainen,Satakunta,Finland,61.880152,21.821272,,2026-06-30 07:14:05.354549+00:00
483485,,2026,4,True,Savonlinna,South Savo,Finland,61.878644,28.813465,,2026-06-30 07:14:05.354549+00:00
483484,,2026,4,True,Jämsä,Central Finland,Finland,61.878564,25.296471,,2026-06-30 07:14:05.354549+00:00
483483,,2026,4,True,Siikainen,Satakunta,Finland,61.877687,21.824597,,2026-06-30 07:14:05.354549+00:00
483482,,2026,4,True,Savonlinna,South Savo,Finland,61.877639,28.826215,,2026-06-30 07:14:05.354549+00:00
483481,,2026,4,True,Savonlinna,South Savo,Finland,61.8760986,28.8733997,,2026-06-30 07:14:05.354549+00:00
