country,year,month,region,number_of_new_registrations,driving_power,fetch_timestamp
Sweden,2016,10,Västra Götaland,36,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2016,11,Västra Götaland,38,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2016,12,Västra Götaland,69,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2017,1,Västra Götaland,45,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2017,2,Västra Götaland,43,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2017,3,Västra Götaland,106,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2017,4,Västra Götaland,70,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2017,5,Västra Götaland,69,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2017,6,Västra Götaland,92,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2017,7,Västra Götaland,29,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2017,8,Västra Götaland,77,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2017,9,Västra Götaland,78,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2017,10,Västra Götaland,59,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2017,11,Västra Götaland,61,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2017,12,Västra Götaland,69,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2018,1,Västra Götaland,29,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2018,2,Västra Götaland,55,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2018,3,Västra Götaland,133,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2018,4,Västra Götaland,59,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2018,5,Västra Götaland,46,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2018,6,Västra Götaland,63,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2018,7,Västra Götaland,116,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2018,8,Västra Götaland,99,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2018,9,Västra Götaland,111,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2018,10,Västra Götaland,108,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2018,11,Västra Götaland,245,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2018,12,Västra Götaland,179,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2019,1,Västra Götaland,175,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2019,2,Västra Götaland,158,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2019,3,Västra Götaland,352,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2019,4,Västra Götaland,243,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2019,5,Västra Götaland,242,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2019,6,Västra Götaland,309,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2019,7,Västra Götaland,206,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2019,8,Västra Götaland,151,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2019,9,Västra Götaland,271,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2019,10,Västra Götaland,143,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2019,11,Västra Götaland,224,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2019,12,Västra Götaland,299,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2020,1,Västra Götaland,234,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2020,2,Västra Götaland,230,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2020,3,Västra Götaland,488,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2020,4,Västra Götaland,187,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2020,5,Västra Götaland,125,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2020,6,Västra Götaland,421,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2020,7,Västra Götaland,266,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2020,8,Västra Götaland,415,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2020,9,Västra Götaland,673,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2020,10,Västra Götaland,440,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2020,11,Västra Götaland,508,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2020,12,Västra Götaland,995,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2021,1,Västra Götaland,221,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2021,2,Västra Götaland,231,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2021,3,Västra Götaland,412,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2021,4,Västra Götaland,813,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2021,5,Västra Götaland,684,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2021,6,Västra Götaland,2381,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2021,7,Västra Götaland,453,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2021,8,Västra Götaland,968,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2021,9,Västra Götaland,1411,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2021,10,Västra Götaland,723,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2021,11,Västra Götaland,968,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2021,12,Västra Götaland,1721,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2022,1,Västra Götaland,898,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2022,2,Västra Götaland,958,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2022,3,Västra Götaland,1525,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2022,4,Västra Götaland,1007,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2022,5,Västra Götaland,1243,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2022,6,Västra Götaland,1504,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2022,7,Västra Götaland,872,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2022,8,Västra Götaland,1072,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2022,9,Västra Götaland,1368,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2022,10,Västra Götaland,1577,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2022,11,Västra Götaland,2305,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2022,12,Västra Götaland,3461,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2023,1,Västra Götaland,752,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2023,2,Västra Götaland,1040,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2023,3,Västra Götaland,1963,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2023,4,Västra Götaland,1133,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2023,5,Västra Götaland,2348,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2023,6,Västra Götaland,1600,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2023,7,Västra Götaland,1013,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2023,8,Västra Götaland,1498,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2023,9,Västra Götaland,2368,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2023,10,Västra Götaland,1252,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2023,11,Västra Götaland,1522,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2023,12,Västra Götaland,1708,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2024,1,Västra Götaland,667,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2024,2,Västra Götaland,740,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2024,3,Västra Götaland,1141,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2024,4,Västra Götaland,1068,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2024,5,Västra Götaland,1081,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2024,6,Västra Götaland,1457,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2024,7,Västra Götaland,787,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2024,8,Västra Götaland,1026,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2024,9,Västra Götaland,1691,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2024,10,Västra Götaland,1115,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2024,11,Västra Götaland,1252,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2024,12,Västra Götaland,1628,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2025,1,Västra Götaland,742,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2025,2,Västra Götaland,925,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2025,3,Västra Götaland,1084,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2025,4,Västra Götaland,1164,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2025,5,Västra Götaland,1280,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2025,6,Västra Götaland,2023,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2025,7,Västra Götaland,936,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2025,8,Västra Götaland,957,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2025,9,Västra Götaland,1735,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2025,10,Västra Götaland,1321,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2025,11,Västra Götaland,1331,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2025,12,Västra Götaland,1611,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2026,1,Västra Götaland,1184,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2026,2,Västra Götaland,1166,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2026,3,Västra Götaland,1893,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2026,4,Västra Götaland,1555,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2026,5,Västra Götaland,1695,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2016,1,Västra Götaland,182,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,2,Västra Götaland,202,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,3,Västra Götaland,281,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,4,Västra Götaland,218,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,5,Västra Götaland,198,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,6,Västra Götaland,221,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,7,Västra Götaland,179,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,8,Västra Götaland,225,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,9,Västra Götaland,320,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,10,Västra Götaland,225,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,11,Västra Götaland,207,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,12,Västra Götaland,282,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,1,Västra Götaland,234,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,2,Västra Götaland,401,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,3,Västra Götaland,761,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,4,Västra Götaland,255,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,5,Västra Götaland,301,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,6,Västra Götaland,383,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,7,Västra Götaland,269,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,8,Västra Götaland,435,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,9,Västra Götaland,302,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,10,Västra Götaland,357,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,11,Västra Götaland,370,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,12,Västra Götaland,629,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,1,Västra Götaland,331,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,2,Västra Götaland,257,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,3,Västra Götaland,787,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,4,Västra Götaland,474,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,5,Västra Götaland,641,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,6,Västra Götaland,644,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,7,Västra Götaland,204,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,8,Västra Götaland,393,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,9,Västra Götaland,354,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,10,Västra Götaland,379,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,11,Västra Götaland,448,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,12,Västra Götaland,292,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,1,Västra Götaland,307,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,2,Västra Götaland,232,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,3,Västra Götaland,454,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,4,Västra Götaland,533,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,5,Västra Götaland,575,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,6,Västra Götaland,507,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,7,Västra Götaland,412,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,8,Västra Götaland,586,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,9,Västra Götaland,530,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,10,Västra Götaland,753,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,11,Västra Götaland,678,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,12,Västra Götaland,1084,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,1,Västra Götaland,251,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,2,Västra Götaland,342,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,3,Västra Götaland,379,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,4,Västra Götaland,261,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,5,Västra Götaland,236,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,6,Västra Götaland,233,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,7,Västra Götaland,282,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,8,Västra Götaland,470,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,9,Västra Götaland,590,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,10,Västra Götaland,500,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,11,Västra Götaland,510,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,12,Västra Götaland,406,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,1,Västra Götaland,314,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,2,Västra Götaland,315,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,3,Västra Götaland,654,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,4,Västra Götaland,383,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,5,Västra Götaland,374,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,6,Västra Götaland,497,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,7,Västra Götaland,298,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,8,Västra Götaland,350,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,9,Västra Götaland,349,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,10,Västra Götaland,273,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,11,Västra Götaland,302,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,12,Västra Götaland,364,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,1,Västra Götaland,355,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,2,Västra Götaland,327,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,3,Västra Götaland,561,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,4,Västra Götaland,539,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,5,Västra Götaland,490,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,6,Västra Götaland,449,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,7,Västra Götaland,322,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,8,Västra Götaland,514,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,9,Västra Götaland,483,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,10,Västra Götaland,359,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,11,Västra Götaland,443,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,12,Västra Götaland,461,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,1,Västra Götaland,370,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,2,Västra Götaland,407,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,3,Västra Götaland,588,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,4,Västra Götaland,385,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,5,Västra Götaland,439,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,6,Västra Götaland,471,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,7,Västra Götaland,294,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,8,Västra Götaland,403,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,9,Västra Götaland,419,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,10,Västra Götaland,467,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,11,Västra Götaland,595,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,12,Västra Götaland,543,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,1,Västra Götaland,356,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,2,Västra Götaland,417,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,3,Västra Götaland,422,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,4,Västra Götaland,462,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,5,Västra Götaland,492,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,6,Västra Götaland,439,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,7,Västra Götaland,274,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,8,Västra Götaland,357,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,9,Västra Götaland,363,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,10,Västra Götaland,386,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,11,Västra Götaland,411,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,12,Västra Götaland,396,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,1,Västra Götaland,277,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,2,Västra Götaland,277,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,3,Västra Götaland,352,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,4,Västra Götaland,295,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,5,Västra Götaland,315,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,6,Västra Götaland,311,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,7,Västra Götaland,250,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,8,Västra Götaland,476,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,9,Västra Götaland,344,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,10,Västra Götaland,431,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,11,Västra Götaland,444,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,12,Västra Götaland,498,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2026,1,Västra Götaland,289,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2026,2,Västra Götaland,324,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2026,3,Västra Götaland,296,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2026,4,Västra Götaland,320,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2026,5,Västra Götaland,348,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,1,Västra Götaland,21,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,2,Västra Götaland,64,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,3,Västra Götaland,115,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,4,Västra Götaland,130,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,5,Västra Götaland,134,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,6,Västra Götaland,180,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,7,Västra Götaland,88,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,8,Västra Götaland,99,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,9,Västra Götaland,139,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,10,Västra Götaland,104,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,11,Västra Götaland,117,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,12,Västra Götaland,112,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,1,Västra Götaland,106,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,2,Västra Götaland,125,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,3,Västra Götaland,114,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,4,Västra Götaland,112,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,5,Västra Götaland,179,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,6,Västra Götaland,201,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,7,Västra Götaland,149,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,8,Västra Götaland,190,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,9,Västra Götaland,249,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,10,Västra Götaland,261,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,11,Västra Götaland,286,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,12,Västra Götaland,230,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,1,Västra Götaland,192,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,2,Västra Götaland,199,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,3,Västra Götaland,272,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,4,Västra Götaland,287,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,5,Västra Götaland,261,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,6,Västra Götaland,252,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,7,Västra Götaland,193,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,8,Västra Götaland,236,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,9,Västra Götaland,221,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,10,Västra Götaland,177,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,11,Västra Götaland,209,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,12,Västra Götaland,188,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,1,Västra Götaland,165,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,2,Västra Götaland,203,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,3,Västra Götaland,234,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,4,Västra Götaland,176,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,5,Västra Götaland,147,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,6,Västra Götaland,212,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,7,Västra Götaland,173,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,8,Västra Götaland,225,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,9,Västra Götaland,259,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,10,Västra Götaland,264,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,11,Västra Götaland,300,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,12,Västra Götaland,288,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,1,Västra Götaland,462,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,2,Västra Götaland,428,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,3,Västra Götaland,409,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,4,Västra Götaland,351,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,5,Västra Götaland,282,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,6,Västra Götaland,529,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,7,Västra Götaland,562,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,8,Västra Götaland,749,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,9,Västra Götaland,707,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,10,Västra Götaland,775,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,11,Västra Götaland,780,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,12,Västra Götaland,1258,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
